row_id,poverty_probability
1946,0.63
1947,0.506
1948,0.9990000000000001
1949,0.456
1950,0.728
1951,0.728
1952,0.271
1953,0.031
1954,0.671
1955,0.772
1956,0.117
1957,0.876
1958,0.732
1959,0.282
1960,0.664
1961,0.117
1962,0.26
1963,0.161
1964,0.949
1965,0.9990000000000001
1966,0.929
1967,0.584
1968,0.23199999999999998
1969,0.282
1970,0.6
1971,0.584
1972,0.39399999999999996
1973,0.482
1974,0.7509999999999999
1975,0.715
1976,0.507
1977,0.633
1978,0.447
1979,0.191
1980,0.0
1981,0.454
1982,0.9670000000000001
1983,0.409
1984,0.846
1985,0.271
1986,0.507
1987,0.027000000000000003
1988,0.7959999999999999
1989,0.49200000000000005
1990,0.757
1991,0.241
1992,0.9390000000000001
1993,0.584
1994,0.624
1995,0.772
1996,0.785
1997,0.633
1998,0.9640000000000001
1999,0.633
2000,0.447
2001,0.886
2002,0.715
2003,0.728
2004,0.846
2005,0.584
2006,0.9670000000000001
2007,0.071
2008,0.701
2009,0.9670000000000001
2010,0.321
2011,0.191
2012,0.017
2013,0.321
2014,0.342
2015,0.633
2016,0.772
2017,0.95
2018,0.728
2019,0.6
2020,0.21600000000000003
2021,0.757
2022,0.031
2023,0.7509999999999999
2024,0.45299999999999996
2025,0.894
2026,0.409
2027,0.63
2028,0.49200000000000005
2029,0.95
2030,0.191
2031,0.8490000000000001
2032,0.482
2033,0.633
2034,0.949
2035,0.548
2036,0.612
2037,0.471
2038,0.031
2039,0.557
2040,0.42
2041,0.612
2042,0.031
2043,0.228
2044,0.482
2045,0.875
2046,0.612
2047,0.105
2048,0.826
2049,0.975
2050,0.8490000000000001
2051,0.507
2052,0.8490000000000001
2053,0.584
2054,0.879
2055,0.122
2056,0.604
2057,0.591
2058,0.728
2059,0.515
2060,0.846
2061,0.409
2062,0.507
2063,0.732
2064,0.981
2065,0.981
2066,0.355
2067,0.515
2068,0.387
2069,0.191
2070,0.9670000000000001
2071,0.449
2072,0.732
2073,0.894
2074,0.321
2075,0.846
2076,1.0
2077,0.9390000000000001
2078,0.732
2079,0.95
2080,0.95
2081,0.342
2082,0.925
2083,0.404
2084,0.105
2085,0.949
2086,0.471
2087,0.875
2088,0.506
2089,0.97
2090,0.95
2091,0.983
2092,0.454
2093,0.879
2094,0.875
2095,0.271
2096,0.915
2097,0.755
2098,0.557
2099,0.507
2100,0.9670000000000001
2101,0.268
2102,0.105
2103,0.017
2104,0.071
2105,0.664
2106,0.99
2107,0.875
2108,0.879
2109,0.843
2110,0.97
2111,0.9670000000000001
2112,0.715
2113,0.574
2114,0.875
2115,0.729
2116,0.132
2117,0.95
2118,0.321
2119,0.95
2120,0.915
2121,0.437
2122,0.846
2123,0.449
2124,0.0
2125,0.7959999999999999
2126,0.409
2127,0.97
2128,0.482
2129,0.95
2130,0.163
2131,0.6
2132,0.355
2133,0.949
2134,0.295
2135,0.875
2136,0.6
2137,0.612
2138,0.875
2139,0.449
2140,0.9940000000000001
2141,0.447
2142,0.785
2143,0.929
2144,0.368
2145,0.6
2146,0.268
2147,0.185
2148,0.756
2149,0.826
2150,0.6
2151,0.875
2152,0.105
2153,0.826
2154,0.772
2155,1.0
2156,0.633
2157,0.28
2158,0.471
2159,0.39399999999999996
2160,0.914
2161,0.772
2162,0.755
2163,0.507
2164,0.63
2165,0.507
2166,0.604
2167,0.584
2168,0.523
2169,0.449
2170,0.268
2171,0.39399999999999996
2172,0.732
2173,0.557
2174,0.404
2175,0.449
2176,0.843
2177,0.633
2178,0.333
2179,0.333
2180,0.843
2181,0.507
2182,0.925
2183,0.54
2184,0.95
2185,0.079
2186,0.97
2187,0.903
2188,0.914
2189,0.768
2190,0.45299999999999996
2191,0.507
2192,0.792
2193,0.569
2194,0.7959999999999999
2195,0.757
2196,0.21600000000000003
2197,0.925
2198,0.743
2199,0.879
2200,0.117
2201,0.664
2202,0.846
2203,0.026000000000000002
2204,0.768
2205,0.557
2206,0.321
2207,0.548
2208,0.9570000000000001
2209,0.612
2210,0.253
2211,0.63
2212,0.7959999999999999
2213,0.54
2214,0.404
2215,0.9670000000000001
2216,0.757
2217,0.95
2218,0.437
2219,0.772
2220,0.732
2221,0.982
2222,0.035
2223,0.949
2224,0.548
2225,0.886
2226,0.843
2227,0.123
2228,0.482
2229,0.017
2230,0.78
2231,0.027000000000000003
2232,0.339
2233,0.8490000000000001
2234,0.342
2235,0.757
2236,0.755
2237,0.633
2238,0.268
2239,0.701
2240,0.895
2241,0.8490000000000001
2242,0.792
2243,0.079
2244,0.191
2245,0.447
2246,0.95
2247,0.161
2248,0.035
2249,0.191
2250,0.409
2251,0.86
2252,0.604
2253,0.079
2254,0.63
2255,0.437
2256,0.449
2257,0.035
2258,0.449
2259,0.569
2260,0.548
2261,0.117
2262,0.027000000000000003
2263,0.97
2264,0.633
2265,0.035
2266,0.342
2267,0.321
2268,0.241
2269,0.664
2270,0.95
2271,0.604
2272,0.027000000000000003
2273,0.105
2274,0.584
2275,0.282
2276,0.987
2277,0.409
2278,0.9940000000000001
2279,0.079
2280,0.071
2281,0.28
2282,0.757
2283,0.97
2284,0.7509999999999999
2285,0.449
2286,0.99
2287,0.895
2288,0.471
2289,0.216
2290,0.9990000000000001
2291,0.879
2292,0.282
2293,0.161
2294,0.729
2295,0.117
2296,0.97
2297,0.355
2298,0.915
2299,0.671
2300,0.843
2301,0.471
2302,0.49200000000000005
2303,0.9670000000000001
2304,0.63
2305,0.117
2306,0.9670000000000001
2307,0.035
2308,0.604
2309,0.584
2310,0.482
2311,0.26
2312,0.282
2313,0.333
2314,0.071
2315,0.949
2316,0.548
2317,0.757
2318,0.732
2319,0.071
2320,0.161
2321,0.569
2322,0.584
2323,0.0
2324,0.123
2325,0.449
2326,0.757
2327,0.729
2328,0.404
2329,0.7959999999999999
2330,0.895
2331,0.914
2332,0.371
2333,0.664
2334,0.686
2335,0.929
2336,0.604
2337,0.409
2338,0.757
2339,0.9570000000000001
2340,0.26
2341,0.8490000000000001
2342,0.456
2343,0.6
2344,0.295
2345,0.9670000000000001
2346,0.879
2347,0.897
2348,0.715
2349,0.117
2350,0.548
2351,0.45299999999999996
2352,0.216
2353,0.49200000000000005
2354,0.49200000000000005
2355,0.879
2356,0.268
2357,0.515
2358,0.8490000000000001
2359,0.035
2360,0.755
2361,0.6
2362,0.45299999999999996
2363,0.7509999999999999
2364,0.757
2365,0.268
2366,0.557
2367,0.897
2368,0.548
2369,0.95
2370,0.456
2371,0.732
2372,0.368
2373,0.45299999999999996
2374,0.191
2375,0.757
2376,0.228
2377,0.268
2378,0.031
2379,0.63
2380,0.339
2381,0.925
2382,0.879
2383,0.49200000000000005
2384,0.191
2385,0.97
2386,0.929
2387,0.772
2388,0.879
2389,0.949
2390,0.6
2391,0.894
2392,0.9670000000000001
2393,0.548
2394,0.321
2395,0.026000000000000002
2396,0.035
2397,0.071
2398,1.0
2399,0.081
2400,0.39399999999999996
2401,0.879
2402,0.9990000000000001
2403,0.755
2404,0.612
2405,0.934
2406,0.26
2407,0.987
2408,0.895
2409,0.95
2410,0.886
2411,0.507
2412,0.915
2413,0.95
2414,0.49200000000000005
2415,0.26
2416,0.49200000000000005
2417,0.664
2418,0.23199999999999998
2419,0.117
2420,0.981
2421,0.049
2422,0.732
2423,0.507
2424,0.031
2425,0.95
2426,0.886
2427,0.185
2428,0.99
2429,0.608
2430,0.915
2431,0.282
2432,0.664
2433,0.161
2434,0.755
2435,0.6
2436,0.732
2437,0.173
2438,0.26
2439,0.39399999999999996
2440,0.846
2441,0.633
2442,0.604
2443,0.123
2444,0.895
2445,0.584
2446,0.96
2447,0.879
2448,0.785
2449,0.63
2450,0.7959999999999999
2451,0.54
2452,0.105
2453,0.39399999999999996
2454,0.049
2455,0.95
2456,0.925
2457,0.656
2458,0.686
2459,0.569
2460,0.071
2461,0.9670000000000001
2462,0.9570000000000001
2463,0.191
2464,0.515
2465,0.42
2466,0.894
2467,0.117
2468,0.268
2469,0.914
2470,0.6
2471,0.482
2472,0.7959999999999999
2473,0.879
2474,0.997
2475,0.987
2476,0.982
2477,0.123
2478,0.449
2479,0.45299999999999996
2480,0.548
2481,0.507
2482,0.339
2483,0.826
2484,0.715
2485,0.26
2486,0.969
2487,0.105
2488,0.728
2489,0.846
2490,0.803
2491,0.282
2492,0.482
2493,0.507
2494,0.7509999999999999
2495,0.772
2496,0.9670000000000001
2497,0.049
2498,0.756
2499,0.975
2500,0.95
2501,0.772
2502,0.7959999999999999
2503,0.8490000000000001
2504,0.886
2505,0.755
2506,0.969
2507,0.914
2508,0.929
2509,0.45299999999999996
2510,0.7959999999999999
2511,0.191
2512,0.875
2513,0.21600000000000003
2514,0.132
2515,0.961
2516,0.0
2517,0.604
2518,0.117
2519,0.105
2520,0.447
2521,0.929
2522,0.9390000000000001
2523,0.879
2524,0.409
2525,0.321
2526,0.9670000000000001
2527,0.96
2528,0.035
2529,0.035
2530,0.97
2531,0.321
2532,0.895
2533,0.772
2534,0.355
2535,0.523
2536,0.557
2537,0.715
2538,0.9390000000000001
2539,0.8490000000000001
2540,0.875
2541,0.949
2542,0.569
2543,0.843
2544,0.28
2545,0.035
2546,0.63
2547,0.63
2548,0.145
2549,0.732
2550,0.952
2551,0.54
2552,0.728
2553,0.253
2554,0.925
2555,0.95
2556,0.915
2557,0.975
2558,0.686
2559,0.105
2560,0.715
2561,0.454
2562,0.548
2563,0.826
2564,0.482
2565,0.6
2566,0.449
2567,0.9670000000000001
2568,0.105
2569,0.846
2570,0.894
2571,0.728
2572,0.604
2573,0.97
2574,0.879
2575,0.975
2576,0.282
2577,0.929
2578,0.447
2579,0.0
2580,0.39399999999999996
2581,0.732
2582,0.321
2583,0.961
2584,0.39399999999999996
2585,0.612
2586,0.515
2587,0.409
2588,0.664
2589,0.6
2590,0.633
2591,0.39399999999999996
2592,0.715
2593,0.6
2594,0.843
2595,0.404
2596,0.548
2597,0.949
2598,0.132
2599,0.39399999999999996
2600,0.608
2601,0.95
2602,0.482
2603,0.846
2604,0.449
2605,0.755
2606,0.895
2607,0.982
2608,0.342
2609,0.929
2610,0.686
2611,0.049
2612,0.489
2613,0.6
2614,0.031
2615,0.982
2616,0.7509999999999999
2617,0.969
2618,0.49200000000000005
2619,0.49200000000000005
2620,0.843
2621,0.482
2622,0.95
2623,0.886
2624,0.715
2625,0.9670000000000001
2626,0.95
2627,0.843
2628,0.95
2629,0.875
2630,0.604
2631,0.785
2632,0.925
2633,0.9570000000000001
2634,0.987
2635,0.447
2636,0.6
2637,0.604
2638,0.929
2639,0.969
2640,0.961
2641,0.489
2642,0.895
2643,0.26
2644,0.342
2645,0.756
2646,0.772
2647,0.97
2648,0.321
2649,0.7959999999999999
2650,0.21600000000000003
2651,0.447
2652,0.191
2653,0.7959999999999999
2654,0.026000000000000002
2655,0.584
2656,0.031
2657,0.97
2658,0.342
2659,0.9670000000000001
2660,0.99
2661,0.715
2662,0.123
2663,0.633
2664,0.321
2665,0.664
2666,0.161
2667,0.732
2668,0.925
2669,0.7959999999999999
2670,0.267
2671,0.9390000000000001
2672,0.035
2673,0.569
2674,0.584
2675,0.843
2676,0.39399999999999996
2677,0.23199999999999998
2678,0.633
2679,0.97
2680,0.9670000000000001
2681,0.515
2682,0.45299999999999996
2683,0.035
2684,0.95
2685,0.715
2686,0.9570000000000001
2687,0.122
2688,0.591
2689,0.035
2690,0.63
2691,0.757
2692,0.191
2693,0.604
2694,0.875
2695,0.173
2696,0.63
2697,0.437
2698,0.949
2699,0.404
2700,0.879
2701,0.39399999999999996
2702,0.886
2703,0.447
2704,0.843
2705,0.117
2706,0.785
2707,0.604
2708,0.9570000000000001
2709,0.9990000000000001
2710,0.584
2711,0.728
2712,0.843
2713,0.185
2714,0.9640000000000001
2715,0.035
2716,0.95
2717,0.584
2718,0.321
2719,0.191
2720,0.792
2721,0.9670000000000001
2722,0.895
2723,0.0
2724,0.701
2725,0.915
2726,0.732
2727,0.755
2728,0.6
2729,0.409
2730,0.507
2731,0.879
2732,0.079
2733,0.456
2734,0.785
2735,0.54
2736,0.942
2737,0.173
2738,0.027000000000000003
2739,0.64
2740,0.756
2741,0.7509999999999999
2742,0.9940000000000001
2743,0.409
2744,0.612
2745,0.8490000000000001
2746,0.482
2747,0.321
2748,0.9670000000000001
2749,0.9390000000000001
2750,0.63
2751,0.757
2752,0.997
2753,0.7509999999999999
2754,0.371
2755,0.8490000000000001
2756,0.728
2757,0.895
2758,0.117
2759,0.701
2760,0.981
2761,0.471
2762,0.981
2763,0.342
2764,0.268
2765,0.895
2766,0.482
2767,0.191
2768,0.846
2769,0.728
2770,0.969
2771,0.9390000000000001
2772,0.569
2773,0.826
2774,0.895
2775,0.929
2776,0.584
2777,0.981
2778,0.0
2779,0.997
2780,0.035
2781,0.471
2782,0.875
2783,0.0
2784,0.879
2785,0.846
2786,0.228
2787,0.64
2788,0.757
2789,0.404
2790,0.449
2791,0.894
2792,0.732
2793,0.879
2794,0.757
2795,0.105
2796,0.7959999999999999
2797,0.321
2798,0.548
2799,0.28
2800,0.897
2801,0.21600000000000003
2802,0.081
2803,0.728
2804,0.983
2805,0.981
2806,0.049
2807,0.785
2808,0.915
2809,0.26
2810,0.757
2811,0.027000000000000003
2812,0.309
2813,0.28
2814,0.282
2815,0.321
2816,0.886
2817,0.671
2818,0.755
2819,0.591
2820,0.404
2821,0.772
2822,0.7959999999999999
2823,0.6
2824,0.755
2825,0.715
2826,0.97
2827,0.715
2828,0.983
2829,0.886
2830,0.321
2831,0.895
2832,0.9670000000000001
2833,0.826
2834,0.049
2835,0.981
2836,0.633
2837,0.185
2838,0.929
2839,0.814
2840,0.271
2841,0.756
2842,0.105
2843,0.992
2844,0.21600000000000003
2845,0.482
2846,0.031
2847,0.268
2848,0.814
2849,0.97
2850,0.079
2851,0.368
2852,0.824
2853,0.664
2854,0.268
2855,0.26
2856,0.8490000000000001
2857,0.894
2858,0.035
2859,0.321
2860,0.894
2861,0.282
2862,0.9390000000000001
2863,0.449
2864,0.97
2865,0.995
2866,0.997
2867,0.633
2868,0.548
2869,0.482
2870,0.471
2871,0.268
2872,0.894
2873,0.95
2874,0.7509999999999999
2875,0.45299999999999996
2876,0.49200000000000005
2877,0.7509999999999999
2878,0.633
2879,0.95
2880,0.875
2881,0.715
2882,0.886
2883,0.9640000000000001
2884,0.515
2885,0.633
2886,0.447
2887,0.21600000000000003
2888,0.183
2889,0.664
2890,0.826
2891,0.843
2892,0.574
2893,0.409
2894,0.0
2895,0.268
2896,0.982
2897,0.117
2898,0.23199999999999998
2899,0.715
2900,0.557
2901,0.39399999999999996
2902,0.772
2903,0.785
2904,1.0
2905,0.456
2906,0.9640000000000001
2907,0.633
2908,0.949
2909,0.949
2910,0.95
2911,0.574
2912,0.9670000000000001
2913,0.191
2914,0.515
2915,0.117
2916,0.879
2917,0.728
2918,0.548
2919,0.664
2920,0.612
2921,0.949
2922,0.875
2923,0.8490000000000001
2924,0.772
2925,0.342
2926,0.949
2927,0.42
2928,0.814
2929,0.633
2930,0.633
2931,0.949
2932,0.447
2933,0.482
2934,0.387
2935,0.071
2936,0.879
2937,0.45299999999999996
2938,0.785
2939,0.755
2940,0.757
2941,0.569
2942,0.548
2943,0.9670000000000001
2944,0.035
2945,0.23199999999999998
2946,0.834
2947,0.548
2948,0.97
2949,0.895
2950,0.295
2951,0.95
2952,0.482
2953,0.54
2954,0.633
2955,0.876
2956,0.9670000000000001
2957,0.507
2958,0.95
2959,0.584
2960,0.185
2961,0.664
2962,0.925
2963,0.755
2964,0.027000000000000003
2965,0.664
2966,0.321
2967,0.995
2968,0.132
2969,1.0
2970,0.45299999999999996
2971,0.267
2972,0.447
2973,0.548
2974,0.886
2975,0.608
2976,0.9390000000000001
2977,0.105
2978,0.732
2979,0.63
2980,0.879
2981,0.895
2982,0.624
2983,0.117
2984,0.6
2985,0.792
2986,0.9670000000000001
2987,0.63
2988,0.548
2989,0.9390000000000001
2990,0.482
2991,0.929
2992,0.757
2993,0.21600000000000003
2994,0.768
2995,0.268
2996,0.772
2997,0.9570000000000001
2998,0.321
2999,0.309
3000,0.772
3001,0.997
3002,0.886
3003,0.548
3004,0.97
3005,0.9640000000000001
3006,0.983
3007,0.671
3008,0.342
3009,0.105
3010,0.875
3011,0.8490000000000001
3012,0.757
3013,0.633
3014,0.977
3015,0.49200000000000005
3016,0.9670000000000001
3017,0.95
3018,0.471
3019,0.894
3020,0.45299999999999996
3021,0.404
3022,0.035
3023,0.161
3024,0.049
3025,0.9390000000000001
3026,0.079
3027,0.97
3028,0.7959999999999999
3029,0.26
3030,0.241
3031,0.772
3032,0.9570000000000001
3033,0.846
3034,0.843
3035,0.185
3036,0.656
3037,0.9670000000000001
3038,0.557
3039,0.895
3040,0.875
3041,0.9390000000000001
3042,0.368
3043,0.89
3044,0.191
3045,0.961
3046,0.282
3047,0.961
3048,0.154
3049,0.449
3050,0.664
3051,0.447
3052,0.843
3053,0.949
3054,0.9670000000000001
3055,0.185
3056,0.454
3057,0.9390000000000001
3058,0.548
3059,0.929
3060,0.785
3061,0.54
3062,0.027000000000000003
3063,0.035
3064,0.21600000000000003
3065,0.409
3066,0.0
3067,0.45299999999999996
3068,0.45299999999999996
3069,0.95
3070,0.295
3071,0.755
3072,0.39399999999999996
3073,0.507
3074,0.612
3075,0.843
3076,0.843
3077,0.728
3078,0.409
3079,0.7509999999999999
3080,0.969
3081,0.633
3082,0.9670000000000001
3083,0.449
3084,0.915
3085,0.45299999999999996
3086,0.732
3087,0.879
3088,0.339
3089,0.785
3090,0.9390000000000001
3091,0.879
3092,0.548
3093,0.0
3094,0.826
3095,0.6
3096,0.876
3097,0.132
3098,0.757
3099,0.868
3100,0.987
3101,0.031
3102,0.105
3103,0.664
3104,0.604
3105,0.715
3106,0.515
3107,0.63
3108,0.715
3109,0.95
3110,0.409
3111,0.929
3112,0.321
3113,0.071
3114,0.45299999999999996
3115,0.7509999999999999
3116,0.449
3117,0.271
3118,0.333
3119,0.482
3120,0.7959999999999999
3121,0.035
3122,0.584
3123,0.879
3124,0.409
3125,0.608
3126,0.9670000000000001
3127,0.826
3128,0.824
3129,0.342
3130,0.915
3131,0.339
3132,0.456
3133,0.843
3134,0.584
3135,0.715
3136,0.185
3137,0.26
3138,0.879
3139,0.604
3140,0.895
3141,0.983
3142,0.925
3143,0.9640000000000001
3144,0.843
3145,0.732
3146,0.49200000000000005
3147,0.715
3148,0.342
3149,0.049
3150,0.456
3151,0.185
3152,0.071
3153,0.191
3154,0.282
3155,0.105
3156,0.6
3157,0.449
3158,0.63
3159,0.49200000000000005
3160,0.728
3161,0.253
3162,0.755
3163,0.883
3164,0.715
3165,0.8490000000000001
3166,0.268
3167,0.886
3168,0.449
3169,0.282
3170,0.482
3171,0.604
3172,0.925
3173,0.879
3174,0.95
3175,0.454
3176,0.7959999999999999
3177,0.454
3178,0.515
3179,0.755
3180,0.342
3181,0.7959999999999999
3182,0.785
3183,0.633
3184,0.7509999999999999
3185,0.96
3186,0.507
3187,0.886
3188,0.557
3189,0.897
3190,0.26
3191,0.604
3192,0.449
3193,0.95
3194,0.0
3195,0.97
3196,0.0
3197,0.584
3198,0.26
3199,0.271
3200,0.97
3201,0.548
3202,0.9570000000000001
3203,0.324
3204,0.447
3205,0.333
3206,0.826
3207,0.569
3208,0.185
3209,0.966
3210,0.191
3211,0.6
3212,0.355
3213,0.456
3214,0.846
3215,0.355
3216,0.883
3217,0.656
3218,0.997
3219,0.449
3220,0.105
3221,0.523
3222,0.216
3223,0.656
3224,0.982
3225,0.929
3226,0.282
3227,0.268
3228,0.883
3229,0.507
3230,0.191
3231,0.105
3232,0.895
3233,0.7959999999999999
3234,0.506
3235,0.895
3236,0.772
3237,0.39399999999999996
3238,0.8490000000000001
3239,0.895
3240,0.879
3241,0.981
3242,0.105
3243,0.49200000000000005
3244,0.633
3245,0.324
3246,0.9570000000000001
3247,0.26
3248,0.123
3249,0.49200000000000005
3250,0.23199999999999998
3251,0.507
3252,0.886
3253,0.21600000000000003
3254,0.035
3255,0.404
3256,0.409
3257,0.271
3258,0.952
3259,0.95
3260,0.875
3261,0.21600000000000003
3262,0.757
3263,0.846
3264,0.8490000000000001
3265,0.482
3266,0.757
3267,0.282
3268,0.728
3269,0.961
3270,0.447
3271,0.161
3272,0.715
3273,0.268
3274,0.449
3275,0.757
3276,0.321
3277,0.63
3278,0.071
3279,0.785
3280,0.757
3281,0.915
3282,0.409
3283,0.914
3284,0.95
3285,0.6
3286,0.982
3287,0.7509999999999999
3288,0.843
3289,0.975
3290,0.895
3291,0.9390000000000001
3292,0.515
3293,0.506
3294,0.949
3295,0.569
3296,0.772
3297,0.757
3298,0.26
3299,0.6
3300,0.612
3301,0.39399999999999996
3302,0.792
3303,0.342
3304,0.548
3305,0.633
3306,0.7959999999999999
3307,0.879
3308,0.482
3309,0.449
3310,0.63
3311,0.21600000000000003
3312,0.772
3313,0.664
3314,0.852
3315,0.23199999999999998
3316,0.404
3317,0.132
3318,0.715
3319,0.728
3320,0.26
3321,0.949
3322,0.161
3323,0.6
3324,0.732
3325,0.99
3326,0.39399999999999996
3327,0.584
3328,0.371
3329,0.772
3330,0.803
3331,0.894
3332,0.732
3333,0.45299999999999996
3334,0.6
3335,0.671
3336,0.772
3337,0.268
3338,0.456
3339,0.7509999999999999
3340,0.355
3341,0.271
3342,0.268
3343,0.95
3344,0.785
3345,0.732
3346,0.982
3347,0.728
3348,0.981
3349,0.95
3350,0.785
3351,0.757
3352,0.894
3353,0.772
3354,0.987
3355,0.035
3356,0.604
3357,0.886
3358,0.8490000000000001
3359,0.507
3360,0.321
3361,0.241
3362,0.0
3363,0.548
3364,0.969
3365,0.194
3366,0.972
3367,0.471
3368,0.507
3369,0.39399999999999996
3370,0.772
3371,0.45299999999999996
3372,0.071
3373,0.949
3374,0.309
3375,0.883
3376,0.814
3377,0.826
3378,0.6
3379,0.9990000000000001
3380,0.9390000000000001
3381,0.268
3382,0.271
3383,0.191
3384,0.321
3385,0.7959999999999999
3386,0.321
3387,0.026000000000000002
3388,0.26
3389,0.915
3390,0.7959999999999999
3391,0.729
3392,0.886
3393,0.447
3394,0.071
3395,0.45299999999999996
3396,0.185
3397,0.409
3398,0.997
3399,0.21600000000000003
3400,0.929
3401,0.26
3402,0.612
3403,0.768
3404,0.728
3405,0.969
3406,0.715
3407,0.894
3408,0.95
3409,0.017
3410,0.982
3411,0.757
3412,0.7959999999999999
3413,0.54
3414,0.506
3415,0.64
3416,0.574
3417,0.99
3418,0.049
3419,0.321
3420,0.95
3421,0.39399999999999996
3422,0.506
3423,0.843
3424,0.63
3425,0.6
3426,0.117
3427,0.017
3428,0.071
3429,0.8490000000000001
3430,0.633
3431,0.656
3432,0.63
3433,0.071
3434,0.895
3435,0.612
3436,0.282
3437,0.035
3438,0.161
3439,0.792
3440,0.895
3441,0.569
3442,0.42
3443,0.785
3444,0.7509999999999999
3445,0.7959999999999999
3446,0.9390000000000001
3447,0.117
3448,0.321
3449,0.728
3450,0.946
3451,0.9390000000000001
3452,0.95
3453,0.191
3454,0.99
3455,0.633
3456,0.105
3457,0.914
3458,0.732
3459,0.975
3460,0.732
3461,0.591
3462,0.071
3463,0.39399999999999996
3464,0.471
3465,0.895
3466,0.482
3467,0.253
3468,0.447
3469,0.982
3470,0.132
3471,0.267
3472,0.132
3473,0.031
3474,0.949
3475,0.7959999999999999
3476,0.728
3477,0.268
3478,0.324
3479,0.879
3480,0.454
3481,0.471
3482,0.027000000000000003
3483,0.9390000000000001
3484,0.803
3485,0.548
3486,0.97
3487,0.732
3488,0.342
3489,0.914
3490,0.757
3491,0.49200000000000005
3492,0.482
3493,0.482
3494,0.9670000000000001
3495,0.21600000000000003
3496,0.728
3497,0.949
3498,0.952
3499,0.6
3500,0.28
3501,0.321
3502,0.969
3503,0.895
3504,0.489
3505,0.449
3506,0.482
3507,0.894
3508,0.7959999999999999
3509,0.079
3510,0.9390000000000001
3511,0.7959999999999999
3512,0.846
3513,0.895
3514,0.715
3515,0.6
3516,0.879
3517,0.173
3518,0.728
3519,0.715
3520,0.191
3521,0.0
3522,0.95
3523,0.633
3524,0.437
3525,0.886
3526,0.079
3527,0.9570000000000001
3528,0.729
3529,0.95
3530,0.321
3531,0.105
3532,0.309
3533,0.507
3534,0.132
3535,0.8490000000000001
3536,0.895
3537,0.321
3538,0.027000000000000003
3539,0.743
3540,0.268
3541,0.895
3542,0.757
3543,0.732
3544,0.9390000000000001
3545,0.191
3546,0.447
3547,0.161
3548,0.961
3549,0.664
3550,0.95
3551,0.772
3552,0.49200000000000005
3553,0.295
3554,0.961
3555,0.9990000000000001
3556,0.339
3557,0.879
3558,0.268
3559,0.875
3560,0.701
3561,0.409
3562,0.035
3563,0.584
3564,0.017
3565,0.728
3566,0.6
3567,0.9670000000000001
3568,0.969
3569,0.925
3570,0.191
3571,0.757
3572,0.8490000000000001
3573,0.105
3574,0.049
3575,0.409
3576,0.772
3577,0.117
3578,0.049
3579,0.843
3580,0.449
3581,0.915
3582,0.9390000000000001
3583,0.895
3584,0.728
3585,0.456
3586,0.846
3587,0.826
3588,0.9670000000000001
3589,0.185
3590,0.604
3591,0.715
3592,0.701
3593,0.569
3594,0.489
3595,0.772
3596,0.26
3597,0.879
3598,0.9990000000000001
3599,0.95
3600,0.686
3601,0.9390000000000001
3602,0.894
3603,0.035
3604,0.071
3605,0.117
3606,0.321
3607,0.268
3608,0.969
3609,0.0
3610,0.404
3611,0.757
3612,0.45299999999999996
3613,0.105
3614,0.792
3615,0.548
3616,0.728
3617,0.26
3618,0.447
3619,0.9390000000000001
3620,0.489
3621,0.035
3622,0.664
3623,0.507
3624,0.7959999999999999
3625,0.9640000000000001
3626,0.7959999999999999
3627,0.117
3628,0.843
3629,0.49200000000000005
3630,0.772
3631,0.071
3632,0.7959999999999999
3633,0.6
3634,0.449
3635,0.886
3636,0.846
3637,0.515
3638,0.569
3639,0.604
3640,0.507
3641,0.92
3642,0.161
3643,0.507
3644,0.987
3645,0.875
3646,1.0
3647,0.205
3648,0.624
3649,0.732
3650,0.95
3651,0.929
3652,0.915
3653,0.268
3654,0.671
3655,0.409
3656,0.132
3657,0.321
3658,0.267
3659,0.9670000000000001
3660,0.961
3661,0.757
3662,0.409
3663,0.9640000000000001
3664,1.0
3665,0.584
3666,0.757
3667,0.268
3668,0.507
3669,0.772
3670,0.031
3671,0.664
3672,0.63
3673,0.584
3674,0.447
3675,0.604
3676,0.9390000000000001
3677,0.267
3678,0.86
3679,0.9990000000000001
3680,0.95
3681,0.925
3682,0.803
3683,0.035
3684,0.915
3685,0.8490000000000001
3686,0.612
3687,0.282
3688,0.342
3689,0.633
3690,0.45299999999999996
3691,0.743
3692,0.732
3693,0.216
3694,0.9640000000000001
3695,0.843
3696,0.9570000000000001
3697,0.895
3698,0.515
3699,0.772
3700,0.268
3701,0.163
3702,0.071
3703,0.6
3704,0.732
3705,0.961
3706,0.929
3707,0.981
3708,0.7509999999999999
3709,0.017
3710,0.949
3711,0.409
3712,0.569
3713,0.123
3714,0.895
3715,0.63
3716,0.7959999999999999
3717,0.914
3718,0.879
3719,0.97
3720,0.339
3721,0.309
3722,0.409
3723,0.9940000000000001
3724,0.321
3725,0.371
3726,0.843
3727,0.894
3728,0.63
3729,0.95
3730,0.031
3731,0.715
3732,0.772
3733,0.132
3734,0.95
3735,0.471
3736,0.604
3737,0.49200000000000005
3738,0.95
3739,0.64
3740,0.404
3741,0.515
3742,0.515
3743,0.45299999999999996
3744,0.584
3745,0.049
3746,0.482
3747,0.671
3748,0.969
3749,0.97
3750,0.604
3751,0.21600000000000003
3752,0.355
3753,0.49200000000000005
3754,0.982
3755,0.97
3756,0.049
